id,screenscraper_id,img,year,system,developer,genre,time_to_beat,title_usa,title_eu,title_jap,title_world,title_other
146,13154,https://screenscraper.fr/image.php?gameid=13154&media=ss&maxwidth=640&maxheight=480&region=wor,1995,PS1/3DO,Crystal Dynamics,Platformer,5,,,,Gex,
147,37106,https://screenscraper.fr/image.php?gameid=37106&media=ss&maxwidth=640&maxheight=480&region=wor,1997,GBC,Marvellous,Fishing/RPG,6,,,,Legend of the River King GB,
148,47031,https://screenscraper.fr/image.php?gameid=47031&media=ss&maxwidth=640&maxheight=480&region=wor,2000,NGPC,Sacnoth,RPG,6,,,,Dive Alert,
149,29,https://screenscraper.fr/image.php?gameid=29&media=ss&maxwidth=640&maxheight=480&region=wor,1992,Genesis/Megadrive,Westone,Platformer,7,Wonder Boy in Monster World,,Wonder Boy V: Monster World III,,
150,20130,https://screenscraper.fr/image.php?gameid=20130&media=ss&maxwidth=640&maxheight=480&region=wor,1996,PS1,SingleTrac,Racing,7,Jet Moto,Jet Rider,,,
151,5439,https://screenscraper.fr/image.php?gameid=5439&media=ss&maxwidth=640&maxheight=480&region=wor,1996,N64,Nintendo EAD,Racing,7,Wave Race 64,,Wave Race 64: Kawasaki Jet Ski,,
152,105244,https://screenscraper.fr/image.php?gameid=105244&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Psygnosis,Action,8,Shipwreckers!,Overboard!,,,
153,1962,https://screenscraper.fr/image.php?gameid=1962&media=ss&maxwidth=640&maxheight=480&region=us,1988,NES,"Atari, Midway",Sports,9,,,,Toobin',
154,20624,https://screenscraper.fr/image.php?gameid=20624&media=ss&maxwidth=640&maxheight=480&region=wor,2000,PS1,Natsume,Fishing,,Reel Fishing II,,,,
155,3907,https://screenscraper.fr/image.php?gameid=3907&media=ss&maxwidth=640&maxheight=480&region=wor,2001,GBA,Capcom,RPG,14,Mega Man Battle Network,,Battle Network Rockman EXE,,
156,20146,https://screenscraper.fr/image.php?gameid=20146&media=ss&maxwidth=640&maxheight=480&region=jp,1997,PS1,Squaresoft,RPG,18,,,Chocobo no Fushigi na Dungeon,,Chocobo's Mystery Dungeon
157,71,https://screenscraper.fr/image.php?gameid=71&media=ss&maxwidth=640&maxheight=480&region=wor,1993,Genesis/MD,Compile,Puzzle,2,Dr. Robotnik's Mean Bean Machine,,,,
158,19700,https://screenscraper.fr/image.php?gameid=19700&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Squaresoft,Racing,2,Chocobo Racing,,Chocobo Racing: Genkai e no Road,,
159,6156,https://screenscraper.fr/image.php?gameid=6156&media=ss&maxwidth=640&maxheight=480&region=wor,2005,NDS,Fuse Games,Pinball,2,Metroid Prime Pinball,,,,
160,84394,https://screenscraper.fr/image.php?gameid=84394&media=ss&maxwidth=640&maxheight=480&region=wor,2005,GBA,GameFreak/Chunsoft,Roguelite,20,Pokémon Mystery Dungeon: Red Rescue Team,,Pokémon Fushigi no Dungeon,,
161,2153,https://screenscraper.fr/image.php?gameid=2153&media=ss&maxwidth=640&maxheight=480&region=wor,1992,SNES,Nintendo EAD,Racing,3,,,,Super Mario Kart,
162,115,https://screenscraper.fr/image.php?gameid=115&media=ss&maxwidth=640&maxheight=480&region=wor,1993,Genesis/MD,Sega,Pinball,3,,,,Sonic Spinball,
163,2159,https://screenscraper.fr/image.php?gameid=2159&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Capcom,Platformer,4,Mega Man X,,Rockman X,,
164,2530,https://screenscraper.fr/image.php?gameid=2530&media=ss&maxwidth=640&maxheight=480&region=wor,1994,Neo Geo,Taito,Puzzle,4,Bust-A-Move,,Puzzle Bobble,,
165,12891,https://screenscraper.fr/image.php?gameid=12891&media=ss&maxwidth=640&maxheight=480&region=wor,1995,Game Gear,Aspect,Platformer,4,Tails Adventure,,Tails Adventures,,
166,19301,https://screenscraper.fr/image.php?gameid=19301&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Square,SRPG,40,Final Fantasy Tactics,,,,
167,19266,https://screenscraper.fr/image.php?gameid=19266&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Naughty Dog,Racing,6,Crash Team Racing,,Crash Bandicoot Racing,,
168,28304,https://screenscraper.fr/image.php?gameid=28304&media=ss&maxwidth=640&maxheight=480&region=wor,2009,PSP,Nippon Ichi Software,Platformer,8,Prinny: Can I Really be the Hero?,,Prinny: Ore ga Shujinkou de Iinsuka,,
169,4534,https://screenscraper.fr/image.php?gameid=4534&media=ss&maxwidth=640&maxheight=480&region=wor,2002,GBA,Sega/WOW Entertainment,Pinball,,,,,The Pinball of the Dead,
170,83969,https://screenscraper.fr/image.php?gameid=83969&media=ss&maxwidth=640&maxheight=480&region=wor,2001,GBA,Taito/Altron/Natsume,Shoot 'em Up,1,Pocky & Rocky with Becky,,Kikikai-kai Advance,,
171,19713,https://screenscraper.fr/image.php?gameid=19713&media=ss&maxwidth=640&maxheight=480&region=wor,1998,PS1,Megatoon Studio,Platformer,11,Jersey Devil,,Jersey Devil no Daibouken,,
172,3833,https://screenscraper.fr/image.php?gameid=3833&media=ss&maxwidth=640&maxheight=480&region=wor,2003,GBA,Konami,ARPG,11,Boktai: The Sun Is in Your Hand,,Bokura no Taiyou,,
173,28106,https://screenscraper.fr/image.php?gameid=28106&media=ss&maxwidth=640&maxheight=480&region=wor,2010,PSP,Nihon Falcom,RPG,11,Ys: Oath in Felghana,,Ys: Felghana no Chikai,,
174,19339,https://screenscraper.fr/image.php?gameid=19339&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Blizzard Entertainment,ARPG,14,,,,Diablo,
175,3966,https://screenscraper.fr/image.php?gameid=3966&media=ss&maxwidth=640&maxheight=480&region=wor,2003,GBA,Capcom,TRPG,18,,,,Onimusha Tactics,
176,194,https://screenscraper.fr/image.php?gameid=194&media=ss&maxwidth=640&maxheight=480&region=wor,1993,Genesis/Mega Drive,Namco,Beat 'em Up,2,Splatterhouse 3,,Splatterhouse Part 3,,
177,3082,https://screenscraper.fr/image.php?gameid=3082&media=ss&maxwidth=640&maxheight=480&region=wor,1991,GB,Nintendo,Platformer,3,,,,Kid Icarus: Of Myths and Monsters,
178,2236,https://screenscraper.fr/image.php?gameid=2236&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Quintet,Action Platformer,3,ActRaiser 2,,ActRaiser 2: Chinmoku e no Seisen,,
179,44,https://screenscraper.fr/image.php?gameid=44&media=ss&maxwidth=640&maxheight=480&region=wor,1993,Genesis/Mega Drive,Camelot Software Planning,RPG,31,Shining Force II,,Shining Force II: Inishie no Fuuin,,
180,2273,https://screenscraper.fr/image.php?gameid=2273&media=ss&maxwidth=640&maxheight=480&region=wor,1992,SNES,Atlus,RPG,34,,,Shin Megami Tensei,,
181,27917,https://screenscraper.fr/image.php?gameid=27917&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Atlus,RPG,36,Shin Megami Tensei: Persona 2: Innocent Sin,,,,
182,3029,https://screenscraper.fr/image.php?gameid=3029&media=ss&maxwidth=640&maxheight=480&region=wor,1990,GB,Capcom,Platformer,4,Gargoyle's Quest,,Red Arremer: Makaimura Gaiden,,
183,13613,https://screenscraper.fr/image.php?gameid=13613&media=ss&maxwidth=640&maxheight=480&region=wor,1999,DC,Atlus,Action,4,,,,Maken X,
184,,https://cdn.discordapp.com/attachments/744921130011197521/1144299264885924032/117875-doom-rpg-j2me-lots-of-blood-and-level-up.png,2005,Mobile,Id Software,RPG,5,DoomRPG,,,,
185,19265,https://screenscraper.fr/image.php?gameid=19265&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Konami,Survival Horror,7,,,,Silent Hill,
186,162,https://screenscraper.fr/image.php?gameid=162&media=ss&maxwidth=640&maxheight=480&region=wor,1986,Arcade,Sega,Racing,1,,,,OutRun,
187,65204,https://screenscraper.fr/image.php?gameid=65204&media=ss&maxwidth=640&maxheight=480&region=jp,1991,GB,JALECO,Platformer,1,,,Banishing Racer,,
188,2270,https://screenscraper.fr/image.php?gameid=2270&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Blizzard Entertainment,Racing,11,,,,Rock N' Roll Racing,
189,19333,https://screenscraper.fr/image.php?gameid=19333&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Rockstar North,Action,12,,,,Grand Theft Auto 2,
190,3782,https://screenscraper.fr/image.php?gameid=3782&media=ss&maxwidth=640&maxheight=480&region=wor,2001,GBA,Intellegent Systems,Strategy,15,Advance Wars,,,,
191,5502,https://screenscraper.fr/image.php?gameid=5502&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Activision,Combat Racing,19,Vigilante 8: 2nd Offense,,Vigilante 8: 2nd Battle,,
192,9255,https://screenscraper.fr/image.php?gameid=9255&media=ss&maxwidth=640&maxheight=480&region=wor,1997,N64,Nintendo,Rail Shooter,2,Star Fox 64,Lylat Wars,,,
193,13852,https://screenscraper.fr/image.php?gameid=13852&media=ss&maxwidth=640&maxheight=480&region=wor,2000,Neo Geo,SNK,Run 'n Gun,2,,,,Metal Slug 3,
194,2271,https://screenscraper.fr/image.php?gameid=2271&media=ss&maxwidth=640&maxheight=480&region=wor,1995,SNES,Squaresoft,SRPG,22,,,Front Mission,,
195,119,https://screenscraper.fr/image.php?gameid=119&media=ss&maxwidth=640&maxheight=480&region=wor,1991,Genesis/MD,EA,Racing,3,,,,Road Rash,
196,19544,https://screenscraper.fr/image.php?gameid=19544&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,High Voltage Software,Racing,3,LEGO Racers,,,,
197,1474,https://screenscraper.fr/image.php?gameid=1474&media=ss&maxwidth=640&maxheight=480&region=wor,1988,NES,Sunsoft,Platformer,4,Blaster Master,,Chou-Wakusei Senki: MetaFight,,
198,1459,https://screenscraper.fr/image.php?gameid=1459&media=ss&maxwidth=640&maxheight=480&region=wor,1990,NES,Zippo Games/Rare,Shoot 'em Up,4,,,,Solar Jetman: Hunt for the Golden Warpship,
199,20580,https://screenscraper.fr/image.php?gameid=20580&media=ss&maxwidth=640&maxheight=480&region=jp,1998,PS1,Tamsoft/Takara,Racing,4,,,Choro Q 3,,
200,19449,https://screenscraper.fr/image.php?gameid=19449&media=ss&maxwidth=640&maxheight=480&region=wor,1995,PS1,Singletrac,Combat Racing,5,,,,Twisted Metal,
201,19298,https://screenscraper.fr/image.php?gameid=19298&media=ss&maxwidth=640&maxheight=480&region=wor,1998,PS1,Squaresoft,RPG,57,,,,Xenogears,
202,5418,https://screenscraper.fr/image.php?gameid=5418&media=ss&maxwidth=640&maxheight=480&region=wor,1998,N64,Nintendo,Racing,6,,,,F-Zero X,
203,6253,https://screenscraper.fr/image.php?gameid=6253&media=ss&maxwidth=640&maxheight=480&region=wor,2008,DS,Treasure,Scrolling Shooter,6,,Bangai-O Spirits,,,
204,2280,https://screenscraper.fr/image.php?gameid=2280&media=ss&maxwidth=640&maxheight=480&region=wor,1992,SNES,Nintendo,Flight Simulator,7,,,,Pilotwings,
205,19681,https://screenscraper.fr/image.php?gameid=19681&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,From Software,ARPG,8,,,,Armored Core,
206,12747,https://screenscraper.fr/image.php?gameid=12747&media=ss&maxwidth=640&maxheight=480&region=wor,1994,Sega CD,Origin Systems,Flight Simulator,9,,,,Wing Commander,
207,5413,https://screenscraper.fr/image.php?gameid=5413&media=ss&maxwidth=640&maxheight=480&region=wor,1998,N64,Factor 5/LucasArts,Flight-Action,9,Star Wars: Rogue Squadron,,Star Wars: Shutsugeki! Rogue Chuutai,,
208,83304,https://screenscraper.fr/image.php?gameid=83304&media=ss&maxwidth=640&maxheight=480&region=wor,2001,GBA,Natsume,Combat Racing,9,Car Battler Joe,,Gekitou! Car Battler Go!!,,
209,1719,https://screenscraper.fr/image.php?gameid=1719&media=ss&maxwidth=640&maxheight=480&region=wor,1990,NES,Toaplan,Platformer,1,Snow Brothers,,Snow Bros.,,
210,19260,https://screenscraper.fr/image.php?gameid=19260&media=ss&maxwidth=640&maxheight=480&region=wor,1998,PS1,Konami,Stealth,12,,,,Metal Gear Solid,
211,1368,https://screenscraper.fr/image.php?gameid=1368&media=ss&maxwidth=640&maxheight=480&region=wor,1988,NES,IREM,Puzzle,2,Kickle Cubicle,,Meikyu Jima,,
212,1514,https://screenscraper.fr/image.php?gameid=1514&media=ss&maxwidth=640&maxheight=480&region=wor,1988,NES,Konami,Sports,2,Blades of Steel,,,,
213,13682,https://screenscraper.fr/image.php?gameid=13682&media=ss&maxwidth=640&maxheight=480&region=wor,1998,DC,Land Ho!,Sports,2,Pen Pen TriIcelon,PenPen,,,
214,2233,https://screenscraper.fr/image.php?gameid=2233&media=ss&maxwidth=640&maxheight=480&region=wor,1996,SNES/PSP,tri-ace,RPG,21,,,Star Ocean,,
215,5400,https://screenscraper.fr/image.php?gameid=5400&media=ss&maxwidth=640&maxheight=480&region=wor,2000,N64,Intelligent Systems,RPG,23,Paper Mario,,Mario Story,,
216,1356,https://screenscraper.fr/image.php?gameid=1356&media=ss&maxwidth=640&maxheight=480&region=wor,1989,NES,Nintendo,Arcade,3,,,,Ice Climber,
217,158657,https://screenscraper.fr/image.php?gameid=158657&media=ss&maxwidth=640&maxheight=480&region=wor,1991,MS-DOS,Microsoft,Arcade,3,,,,SkiFree,
218,19273,https://screenscraper.fr/image.php?gameid=19273&media=ss&maxwidth=640&maxheight=480&region=wor,1994,"SNES, GBA, PS1",Squaresoft,RPG,35,Final Fantasy II,,,,
219,1247,https://screenscraper.fr/image.php?gameid=1247&media=ss&maxwidth=640&maxheight=480&region=wor,1991,NES,Rare,Beat 'em Up,4,,,,Battletoads,
220,1185,https://screenscraper.fr/image.php?gameid=1185&media=ss&maxwidth=640&maxheight=480&region=wor,1994,Genesis/MD,Sega,Platformer,5,Sonic & Knuckles + Sonic the Hedgehog 3,,,,Sonic 3 & Knuckles
221,19302,https://screenscraper.fr/image.php?gameid=19302&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Insomniac,3D Platformer,7,Spyro 2: Ripto's Rage,Spyro 2: Gateway to Glimmer,Spyro x Sparx: Tondemo Tours,,
222,27983,https://screenscraper.fr/image.php?gameid=27983&media=ss&maxwidth=640&maxheight=480&region=wor,2010,PSP,Climax Studios,Survival Horror,7,Silent Hill: Shattered Memories,,,,
223,13566,https://screenscraper.fr/image.php?gameid=13566&media=ss&maxwidth=640&maxheight=480&region=wor,1999,DC,Warp,Survival Horror,8,D-2,,D no Shokutaku 2,,
224,19293,https://screenscraper.fr/image.php?gameid=19293&media=ss&maxwidth=640&maxheight=480&region=wor,2000,PS1,Insomniac,3D Platformer,8,Spyro: Year of the Dragon,,,,
225,156747,https://screenscraper.fr/image.php?gameid=156747&media=ss&maxwidth=640&maxheight=480&region=wor,1987,MS-DOS,Level 9,Text Adventure,,,Gnome Ranger,,,
226,34156,https://screenscraper.fr/image.php?gameid=34156&media=ss&maxwidth=640&maxheight=480&region=wor,1993,Amiga,Psygnosis,Puzzle,,,,,Holiday Lemmings 1993,
227,171159,https://screenscraper.fr/image.php?gameid=171159&media=ss&maxwidth=640&maxheight=480&region=wor,2000,MS-DOS,Ville Könönen,Sports,,,,,Ski Jump International 3,
228,,https://cdn.discordapp.com/attachments/744921130011197521/1144302277188919306/365-uhapghgpet.png,2003,SNES,EB_Girl,RPG,,Mother 2.5: The Giftman Chronicles (Earthbound Hack),,,,
229,27984,https://screenscraper.fr/image.php?gameid=27984&media=ss&maxwidth=640&maxheight=480&region=eu,2011,PSP,NIS America,Action,10,Black Rock Shooter: The Game,,,,
230,5402,https://screenscraper.fr/image.php?gameid=5402&media=ss&maxwidth=640&maxheight=480&region=wor,2001,N64,Rare,3D Platformer,11,Conker's Bad Fur Day,,,,
231,2358,https://screenscraper.fr/image.php?gameid=2358&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SNES,Produce!,ARPG,13,Brain Lord,,,,
232,19598,https://screenscraper.fr/image.php?gameid=19598&media=ss&maxwidth=640&maxheight=480&region=us,1998,PS1,Square,ARPG,15,Brave Fencer Musashi,,Brave Fencer Musashiden,,
233,13992,https://screenscraper.fr/image.php?gameid=13992&media=ss&maxwidth=640&maxheight=480&region=wor,1980,Atari 2600,Atari Inc.,Action Adventure,0.25,Adventure,,,,
234,72,https://screenscraper.fr/image.php?gameid=72&media=ss&maxwidth=640&maxheight=480&region=wor,1993,Genesis/MD,Konami,Platformer,2,,,,Rocket Knight Adventures,
235,19934,https://screenscraper.fr/image.php?gameid=19934&media=ss&maxwidth=640&maxheight=480&region=wor,1995,PS1,Sony,FPS/Platformer,2,,,,Jumping Flash!,
236,1984,https://screenscraper.fr/image.php?gameid=1984&media=ss&maxwidth=640&maxheight=480&region=wor,1991,NES,Tecmo,Sports,21,Tecmo Super Bowl,,,,
237,2141,https://screenscraper.fr/image.php?gameid=2141&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Squaresoft,ARPG,22,Secret of Mana,,Seiken Densetsu 2,,
238,3753,https://screenscraper.fr/image.php?gameid=3753&media=ss&maxwidth=640&maxheight=480&region=wor,2001,GBA,Camelot,RPG,22,Golden Sun,,,,
239,12738,https://screenscraper.fr/image.php?gameid=12738&media=ss&maxwidth=640&maxheight=480&region=wor,1995,Sega CD,Sega,RPG,28,,,,Shining Force CD,
240,20051,https://screenscraper.fr/image.php?gameid=20051&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Squaresoft,Shmup,3,,,Einhander,,
241,103456,https://screenscraper.fr/image.php?gameid=103456&media=ss&maxwidth=640&maxheight=480&region=wor,1998,PS1,Artdink,Puzzle,3,No One Can Stop Mr. Domino!,,Domino-kun o Tomenaide,,
242,4051,https://screenscraper.fr/image.php?gameid=4051&media=ss&maxwidth=640&maxheight=480&region=wor,2004,GBA,Treasure,Beat 'em Up,3,Advance Guardian Heroes,,,,
243,3245,https://screenscraper.fr/image.php?gameid=3245&media=ss&maxwidth=640&maxheight=480&region=wor,1991,GB,HAL Laboratory,Shmup,0.5,Trax,,Totsugeki! Ponkotsu Tank,,
244,2172,https://screenscraper.fr/image.php?gameid=2172&media=ss&maxwidth=640&maxheight=480&region=wor,1992,SNES,Enix,RPG,31,,,Dragon Quest V: Tenkuu no Hanayome,,Dragon Quest V: Hand of the Heavenly Bride
245,117305,https://screenscraper.fr/image.php?gameid=117305&media=ss&maxwidth=640&maxheight=480&region=jp,1999,PS1,Squaresoft,Racing RPG,33,,,Racing Lagoon,,
246,19256,https://screenscraper.fr/image.php?gameid=19256&media=ss&maxwidth=640&maxheight=480&region=wor,2000,PS1,Squaresoft,RPG,39,,,,Final Fantasy IX,
247,19468,https://screenscraper.fr/image.php?gameid=19468&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Namco,Platformer,4,Klonoa: Door to Phantomile,,Kaze no Klonoa: Door to Phantomile,,
248,2229,https://screenscraper.fr/image.php?gameid=2229&media=ss&maxwidth=640&maxheight=480&region=wor,1992,SNES,Delphine,Platformer,6,Flashback: The Quest for Identity,Flashback,,,
249,1250,https://screenscraper.fr/image.php?gameid=1250&media=ss&maxwidth=640&maxheight=480&region=wor,1986,NES,Nintendo,Action Adventure,8,The Legend of Zelda,,Zelda no Densetsu,,
250,13,https://screenscraper.fr/image.php?gameid=13&media=ss&maxwidth=640&maxheight=480&region=wor,1994,Genesis/MD,Nextech,Action Adventure,8,Crusader of Centy,Soleil,,,
251,19318,https://screenscraper.fr/image.php?gameid=19318&media=ss&maxwidth=640&maxheight=480&region=wor,1997,PS1,Whoopie Camp,Platformer,8,Tomba!,Tombi!,Ore! Tomba,,
252,105659,https://screenscraper.fr/image.php?gameid=105659&media=ss&maxwidth=640&maxheight=480&region=wor,1991,Amiga/MS-DOS,Visionaires,Simulation,,Magic Garden,,,Gnome Alone,
253,939,https://screenscraper.fr/image.php?gameid=939&media=ss&maxwidth=640&maxheight=480&region=wor,1992,Master System,Sega,Platformer,0.5,,Tom and Jerry: The Movie,,,
254,18624,https://screenscraper.fr/image.php?gameid=18624&media=ss&maxwidth=640&maxheight=480&region=wor,1986,NES,Konami,Run 'n Gun,1,Contra,Probotector,,Gryzor,
255,1284,https://screenscraper.fr/image.php?gameid=1284&media=ss&maxwidth=640&maxheight=480&region=wor,1987,Arcade/NES,Taito,Beat 'em Up,1,,,,Double Dragon,
256,316,https://screenscraper.fr/image.php?gameid=316&media=ss&maxwidth=640&maxheight=480&region=wor,1988,Genesis/MD,Capcom,Shoot 'em Up,1,,,,Forgotten Worlds,
257,334,https://screenscraper.fr/image.php?gameid=334&media=ss&maxwidth=640&maxheight=480&region=wor,1990,Genesis/MD,Sega,Stealth,1,Bonanza Brothers,Bonanza Bros.,,,
258,260,https://screenscraper.fr/image.php?gameid=260&media=ss&maxwidth=640&maxheight=480&region=wor,1992,Genesis/MD,Taito,Action Adventure,1,,,,Cadash,
259,2252,https://screenscraper.fr/image.php?gameid=2252&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SNES,Natsume,Shooting Gallery,1,,,,Wild Guns,
260,5825,https://screenscraper.fr/image.php?gameid=5825&media=ss&maxwidth=640&maxheight=480&region=wor,2006,DS,Konami,Platform Adventure,10,Castlevania: Portrait of Ruin,,Akumajou Dracula: Gallery Of Labyrinth,,
261,3751,https://screenscraper.fr/image.php?gameid=3751&media=ss&maxwidth=640&maxheight=480&region=wor,2005,GBA,Capcom/Nintendo,Action Adventure,16,The Legend of Zelda: The Minish Cap,,Zelda no Densetsu: Fushigi no Boushi,,
262,19324,https://screenscraper.fr/image.php?gameid=19324&media=ss&maxwidth=640&maxheight=480&region=wor,1999,PS1,Squaresoft,ARPG,19,Legend of Mana,,Seiken Densetsu: Legend of Mana,,
263,1329,https://screenscraper.fr/image.php?gameid=1329&media=ss&maxwidth=640&maxheight=480&region=wor,1989,NES,Technos Japan,Beat 'em Up,2,River City Ransom,Street Gangs,Downtown: Nekketsu Monogatari,,
264,2210,https://screenscraper.fr/image.php?gameid=2210&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Capcom,Action Adventure,2,Goof Troop,,Goofy to Max: Kaizoku-jima no Daibouken,,
265,2292,https://screenscraper.fr/image.php?gameid=2292&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Konami,Run 'n Gun,2,Sunset Riders,,,,
266,89,https://screenscraper.fr/image.php?gameid=89&media=ss&maxwidth=640&maxheight=480&region=wor,1993,Genesis/MD,Treasure,Action Platformer,2,,,,Gunstar Heroes,
267,12670,https://screenscraper.fr/image.php?gameid=12670&media=ss&maxwidth=640&maxheight=480&region=wor,1995,32X,Sega,Platformer,2,Knuckles' Chaotix,,Chaotix,,
268,1294,https://screenscraper.fr/image.php?gameid=1294&media=ss&maxwidth=640&maxheight=480&region=jp,1992,NES/3DS,Intelligent Systems,TRPG,27,,,Fire Emblem Gaiden,,
269,5395,https://screenscraper.fr/image.php?gameid=5395&media=ss&maxwidth=640&maxheight=480&region=wor,1999,N64/3DS,Nintendo,Action Adventure,27,The Legend of Zelda: Ocarina of Time,,Zelda no Densetsu: Toki no Ocarina,,
270,70017,https://screenscraper.fr/image.php?gameid=70017&media=ss&maxwidth=640&maxheight=480&region=wor,1998,GB,Game Freak,RPG,28,Pokémon Yellow Special Pikachu Edition,,Pocket Monsters: Pikachu,,
271,1029,https://screenscraper.fr/image.php?gameid=1029&media=ss&maxwidth=640&maxheight=480&region=wor,1994,Genesis/MD,Audiogenic Software,Platformer,3,,,,Bubble and Squeak,
272,113,https://screenscraper.fr/image.php?gameid=113&media=ss&maxwidth=640&maxheight=480&region=wor,1991,Genesis/MD,Sega,Action Adventure,4,,,,ToeJam & Earl,
273,2216,https://screenscraper.fr/image.php?gameid=2216&media=ss&maxwidth=640&maxheight=480&region=wor,1996,SNES/DS,HAL Laboratory,Platformer,4,Kirby Super Star,Kirby's Fun Pak,Hoshi no Kirby Super Deluxe,,
274,99974,https://screenscraper.fr/image.php?gameid=99974&media=ss&maxwidth=640&maxheight=480&region=wor,1993,MS-DOS,LucasArts,Graphic Adventure,6,,,,Sam & Max Hit the Road,
275,22186,https://screenscraper.fr/image.php?gameid=22186&media=ss&maxwidth=640&maxheight=480&region=eu,2007,PSP/PS2,High Impact Games,Action Adventure,7,Ratchet & Clank: Size Matters,,Ratchet & Clank 5: Gekitosu! Dodeka Ginga no Mirimiri Gundan,,
276,6983,https://screenscraper.fr/image.php?gameid=6983&media=ss&maxwidth=640&maxheight=480&region=eu,2011,DS,Majesco Entertainment,Platformer,7,,,,Monster Tale,
277,36954,https://screenscraper.fr/image.php?gameid=36954&media=ss&maxwidth=640&maxheight=480&region=wor,2000,GBC,Camelot,Sports RPG,9,,,Mario Tennis GB,Mario Tennis,
278,37687,https://screenscraper.fr/image.php?gameid=37687&media=ss&maxwidth=640&maxheight=480&region=wor,1980,Atari 2600,Stern Electronics,Shooting,,,,,Berzerk,
279,1274,https://screenscraper.fr/image.php?gameid=1274&media=ss&maxwidth=640&maxheight=480&region=wor,1987,NES,Capcom,Action Platformer,3,Mega Man,,Rockman,,
280,12726,https://screenscraper.fr/image.php?gameid=12726&media=ss&maxwidth=640&maxheight=480&region=wor,1988,Sega CD/PS1,Konami,Graphic Adventure,8,Snatcher,,,,
281,496,https://screenscraper.fr/image.php?gameid=496&media=ss&maxwidth=640&maxheight=480&region=wor,1990,Genesis/MD,Atari Games,Sports,,,,,Cyberball,
282,1317,https://screenscraper.fr/image.php?gameid=1317&media=ss&maxwidth=640&maxheight=480&region=wor,1991,NES,Capcom,Action Platformer,3,Mega Man 4,,Rockman 4: Aratanaru Yabou!!,,
283,953,https://screenscraper.fr/image.php?gameid=953&media=ss&maxwidth=640&maxheight=480&region=wor,1991,Master System,Millenium,Platformer,5,,,,James Pond 2: Codename RoboCod,
284,19002,https://screenscraper.fr/image.php?gameid=19002&media=ss&maxwidth=640&maxheight=480&region=wor,1992,SNES,Nintendo,Lightgun,1,Battle Clash,,,,
285,3156,https://screenscraper.fr/image.php?gameid=3156&media=ss&maxwidth=640&maxheight=480&region=wor,1992,GB,Capcom,Action Platformer,1,Mega Man 2,,Rockman 2: Dr. Wily no Nazo,,
286,2323,https://screenscraper.fr/image.php?gameid=2323&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Enix,RPG,29,The 7th Saga,,Elnard,,
287,2843,https://screenscraper.fr/image.php?gameid=2843&media=ss&maxwidth=640&maxheight=480&region=wor,1993,SNES,Namco,RTS,,Metal Marines,,Militia,,
288,2156,https://screenscraper.fr/image.php?gameid=2156&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SNES,Mirage,Fighting,1,,,,Rise of the Robots,
289,188245,https://screenscraper.fr/image.php?gameid=188245&media=ss&maxwidth=640&maxheight=480&region=wor,1994,DOS,Diversions Entertainment,Fighting,12,,,,One Must Fall: 2097,
290,2625,https://screenscraper.fr/image.php?gameid=2625&media=ss&maxwidth=640&maxheight=480&region=wor,1994,SNES,Konami,Platformer,5,,Pop'n TwinBee: Rainbow Bell Adventures,TwinBee: Rainbow Bell Adventure,,
291,2453,https://screenscraper.fr/image.php?gameid=2453&media=ss&maxwidth=640&maxheight=480&region=wor,1995,SNES,Natsume,Fighting,1,Mighty Morphin Power Rangers: The Fighting Edition,,,,
292,2380,https://screenscraper.fr/image.php?gameid=2380&media=ss&maxwidth=640&maxheight=480&region=wor,1995,SNES,Konami,Action Platformer,3,Metal Warriors,,,,
293,13188,https://screenscraper.fr/image.php?gameid=13188&media=ss&maxwidth=640&maxheight=480&region=wor,1996,Saturn,Sega,Arcade Action,1,,,,Virtual On: Cyber Troopers,
